timestamp,quality_setting,expected_bitrate,protocol,length,src_port,dst_port,tcp_flags,seq_num,ack_num,src_ip,dst_ip,ttl,is_spotify_tls,tls_record_length,iat,second,throughput_kbps
1763226802.1223335,Baja,24,TLS,1514,443,57246,0x0010,241051,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0005967617034912109,1763226802,1545.024
1763226802.1235826,Baja,24,TLS,1514,443,57246,0x0010,257759,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.001249074935913086,1763226802,1545.024
1763226802.124973,Baja,24,TLS,1514,443,57246,0x0010,273819,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0013904571533203125,1763226802,1545.024
1763226802.1260831,Baja,24,TLS,1514,443,57246,0x0010,291339,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.001110076904296875,1763226802,1545.024
1763226802.1266057,Baja,24,TLS,1514,443,57246,0x0010,307399,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.000522613525390625,1763226802,1545.024
1763226802.1278439,Baja,24,TLS,1514,443,57246,0x0018,323458,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.001238107681274414,1763226802,1545.024
1763226802.1284468,Baja,24,TLS,1514,443,57246,0x0010,339518,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0006029605865478516,1763226802,1545.024
1763226802.1299427,Baja,24,TLS,1514,443,57246,0x0010,357039,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0014958381652832031,1763226802,1545.024
1763226802.1304789,Baja,24,TLS,1514,443,57246,0x0010,373099,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0005362033843994141,1763226802,1545.024
1763226802.1317253,Baja,24,TLS,1514,443,57246,0x0010,389159,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0012464523315429688,1763226802,1545.024
1763226802.1329207,Baja,24,TLS,1514,443,57246,0x0018,405219,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0011954307556152344,1763226802,1545.024
1763226802.1349351,Baja,24,TLS,1514,443,57246,0x0010,422739,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0020143985748291016,1763226802,1545.024
1763226802.1368864,Baja,24,TLS,1514,443,57246,0x0010,438799,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0019512176513671875,1763226802,1545.024
1763226802.1391625,Baja,24,TLS,1514,443,57246,0x0010,454859,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.002276182174682617,1763226802,1545.024
1763226802.139218,Baja,24,TLS,1514,443,57246,0x0010,470919,3372,2.17.112.149,192.168.174.137,128,True,16401.0,5.555152893066406e-05,1763226802,1545.024
1763226802.139408,Baja,24,TLS,1514,443,57246,0x0010,488439,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0001900196075439453,1763226802,1545.024
1763226802.1402137,Baja,24,TLS,1514,443,57246,0x0010,504499,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0008056163787841797,1763226802,1545.024
1763226802.1456861,Baja,24,TLS,1514,443,57246,0x0010,520558,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.005472421646118164,1763226802,1545.024
1763226802.1458368,Baja,24,TLS,1514,443,57246,0x0010,536618,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0001506805419921875,1763226802,1545.024
1763226802.1458724,Baja,24,TLS,1514,443,57246,0x0010,554138,3372,2.17.112.149,192.168.174.137,128,True,16401.0,3.552436828613281e-05,1763226802,1545.024
1763226802.1460068,Baja,24,TLS,1514,443,57246,0x0010,570198,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00013446807861328125,1763226802,1545.024
1763226802.1631331,Baja,24,TLS,1514,443,57246,0x0010,586257,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.01712632179260254,1763226802,1545.024
1763226802.1632607,Baja,24,TLS,1514,443,57246,0x0010,602317,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00012755393981933594,1763226802,1545.024
1763226802.163377,Baja,24,TLS,1514,443,57246,0x0010,619837,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0001163482666015625,1763226802,1545.024
1763226802.1635084,Baja,24,TLS,1514,443,57246,0x0010,631517,3372,2.17.112.149,192.168.174.137,128,True,11965.0,0.00013136863708496094,1763226802,1545.024
1763226802.1747837,Baja,24,TLS,1514,443,57246,0x0010,647576,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.011275291442871094,1763226802,1545.024
1763226802.1748278,Baja,24,TLS,1514,443,57246,0x0010,665096,3372,2.17.112.149,192.168.174.137,128,True,16401.0,4.410743713378906e-05,1763226802,1545.024
1763226802.174888,Baja,24,TLS,1514,443,57246,0x0010,681156,3372,2.17.112.149,192.168.174.137,128,True,16401.0,6.008148193359375e-05,1763226802,1545.024
1763226802.1749701,Baja,24,TLS,1514,443,57246,0x0010,697216,3372,2.17.112.149,192.168.174.137,128,True,16401.0,8.225440979003906e-05,1763226802,1545.024
1763226802.1794095,Baja,24,TLS,1514,443,57246,0x0010,713275,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.004439353942871094,1763226802,1545.024
1763226802.1795,Baja,24,TLS,1514,443,57246,0x0010,730795,3372,2.17.112.149,192.168.174.137,128,True,16401.0,9.059906005859375e-05,1763226802,1545.024
1763226802.1796136,Baja,24,TLS,1514,443,57246,0x0010,746855,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00011348724365234375,1763226802,1545.024
1763226802.179683,Baja,24,TLS,1514,443,57246,0x0010,762915,3372,2.17.112.149,192.168.174.137,128,True,16401.0,6.937980651855469e-05,1763226802,1545.024
1763226802.1915653,Baja,24,TLS,1514,443,57246,0x0010,778974,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.011882305145263672,1763226802,1545.024
1763226802.1916254,Baja,24,TLS,1514,443,57246,0x0010,796494,3372,2.17.112.149,192.168.174.137,128,True,16401.0,6.008148193359375e-05,1763226802,1545.024
1763226802.1917436,Baja,24,TLS,1514,443,57246,0x0010,812554,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.000118255615234375,1763226802,1545.024
1763226802.1918106,Baja,24,TLS,1514,443,57246,0x0010,828614,3372,2.17.112.149,192.168.174.137,128,True,16401.0,6.699562072753906e-05,1763226802,1545.024
1763226802.196403,Baja,24,TLS,1514,443,57246,0x0010,844673,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.004592418670654297,1763226802,1545.024
1763226802.1964707,Baja,24,TLS,1514,443,57246,0x0010,851973,3372,2.17.112.149,192.168.174.137,128,True,6604.0,6.771087646484375e-05,1763226802,1545.024
1763226802.1965492,Baja,24,TLS,1514,443,57246,0x0010,868033,3372,2.17.112.149,192.168.174.137,128,True,16401.0,7.843971252441406e-05,1763226802,1545.024
1763226802.1965857,Baja,24,TLS,1514,443,57246,0x0010,885553,3372,2.17.112.149,192.168.174.137,128,True,16401.0,3.647804260253906e-05,1763226802,1545.024
1763226802.1967616,Baja,24,TLS,1514,443,57246,0x0010,901613,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00017595291137695312,1763226802,1545.024
1763226802.198158,Baja,24,TLS,1514,443,57246,0x0010,917672,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0013964176177978516,1763226802,1545.024
1763226802.198237,Baja,24,TLS,1514,443,57246,0x0010,933732,3372,2.17.112.149,192.168.174.137,128,True,16401.0,7.891654968261719e-05,1763226802,1545.024
1763226802.198237,Baja,24,TLS,1514,443,57246,0x0010,935192,3372,2.17.112.149,192.168.174.137,128,True,26.0,0.0,1763226802,1545.024
1763226802.1983461,Baja,24,TLS,1514,443,57246,0x0010,951252,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00010919570922851562,1763226802,1545.024
1763226802.1983464,Baja,24,TLS,1514,443,57246,0x0010,955632,3372,2.17.112.149,192.168.174.137,128,True,4593.0,2.384185791015625e-07,1763226802,1545.024
1763226802.199527,Baja,24,TLS,1514,443,57246,0x0010,971691,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.0011806488037109375,1763226802,1545.024
1763226802.1995943,Baja,24,TLS,1514,443,57246,0x0010,989211,3372,2.17.112.149,192.168.174.137,128,True,16401.0,6.723403930664062e-05,1763226802,1545.024
1763226802.199709,Baja,24,TLS,1514,443,57246,0x0010,1005271,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00011467933654785156,1763226802,1545.024
1763226802.1997814,Baja,24,TLS,1514,443,57246,0x0010,1021331,3372,2.17.112.149,192.168.174.137,128,True,16401.0,7.2479248046875e-05,1763226802,1545.024
1763226802.222159,Baja,24,TLS,90,57246,443,0x0018,3372,1033010,192.168.174.137,2.17.112.149,64,True,31.0,0.022377490997314453,1763226802,1545.024
1763226802.2222738,Baja,24,TLS,1514,443,57246,0x0010,1037390,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00011491775512695312,1763226802,1545.024
1763226802.2223296,Baja,24,TLS,1514,443,57246,0x0010,1051990,3372,2.17.112.149,192.168.174.137,128,True,13763.0,5.5789947509765625e-05,1763226802,1545.024
1763226802.2224336,Baja,24,TLS,1514,443,57246,0x0010,1068050,3372,2.17.112.149,192.168.174.137,128,True,16401.0,0.00010395050048828125,1763226802,1545.024
1763226802.2224863,Baja,24,TLS,1514,443,57246,0x0010,1085570,3372,2.17.112.149,192.168.174.137,128,True,16401.0,5.269050598144531e-05,1763226802,1545.024
1763226802.2320836,Baja,24,TLS,90,57246,443,0x0018,3408,1097249,192.168.174.137,2.17.112.149,64,True,31.0,0.009597301483154297,1763226802,1545.024
1763226802.2326646,Baja,24,TLS,1514,443,57246,0x0010,1101629,3444,2.17.112.149,192.168.174.137,128,True,16401.0,0.0005810260772705078,1763226802,1545.024
1763226802.2327003,Baja,24,TLS,1514,443,57246,0x0010,1117689,3444,2.17.112.149,192.168.174.137,128,True,16401.0,3.5762786865234375e-05,1763226802,1545.024
1763226802.2329793,Baja,24,TLS,1514,443,57246,0x0010,1133749,3444,2.17.112.149,192.168.174.137,128,True,16401.0,0.0002789497375488281,1763226802,1545.024
1763226802.233003,Baja,24,TLS,1514,443,57246,0x0010,1151269,3444,2.17.112.149,192.168.174.137,128,True,16401.0,2.3603439331054688e-05,1763226802,1545.024
1763226802.2362194,Baja,24,TLS,142,57246,443,0x0018,3444,1161488,192.168.174.137,2.17.112.149,64,True,83.0,0.0032165050506591797,1763226802,1545.024
1763226802.2368245,Baja,24,TLS,1514,443,57246,0x0010,1167328,3532,2.17.112.149,192.168.174.137,128,True,16401.0,0.0006051063537597656,1763226802,1545.024
1763226802.236851,Baja,24,TLS,1514,443,57246,0x0010,1183388,3532,2.17.112.149,192.168.174.137,128,True,16401.0,2.6464462280273438e-05,1763226802,1545.024
1763226802.236942,Baja,24,TLS,1514,443,57246,0x0010,1199448,3532,2.17.112.149,192.168.174.137,128,True,16401.0,9.107589721679688e-05,1763226802,1545.024
1763226802.2370322,Baja,24,TLS,618,443,57246,0x0018,1216968,3532,2.17.112.149,192.168.174.137,128,True,16401.0,9.012222290039062e-05,1763226802,1545.024
1763226802.2375364,Baja,24,TLS,141,57246,443,0x0018,3532,1217532,192.168.174.137,2.17.112.149,64,True,82.0,0.0005042552947998047,1763226802,1545.024
1763226802.2379744,Baja,24,TLS,141,57246,443,0x0018,3619,1217532,192.168.174.137,2.17.112.149,64,True,82.0,0.0004379749298095703,1763226802,1545.024
1763226802.2383626,Baja,24,TLS,142,57246,443,0x0018,3706,1217532,192.168.174.137,2.17.112.149,64,True,83.0,0.00038814544677734375,1763226802,1545.024
1763226802.2390456,Baja,24,TLS,142,57246,443,0x0018,3794,1217532,192.168.174.137,2.17.112.149,64,True,83.0,0.0006830692291259766,1763226802,1545.024
1763226802.326986,Baja,24,TLS,1514,443,57246,0x0010,1217532,3882,2.17.112.149,192.168.174.137,128,True,295.0,0.08794045448303223,1763226802,1545.024
1763226802.3272772,Baja,24,TLS,1514,443,57246,0x0010,1233592,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0002911090850830078,1763226802,1545.024
1763226802.3275912,Baja,24,TLS,1514,443,57246,0x0010,1249652,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0003139972686767578,1763226802,1545.024
1763226802.3278663,Baja,24,TLS,1514,443,57246,0x0010,1266735,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0002751350402832031,1763226802,1545.024
1763226802.3278997,Baja,24,TLS,1514,443,57246,0x0010,1283231,3882,2.17.112.149,192.168.174.137,128,True,16401.0,3.337860107421875e-05,1763226802,1545.024
1763226802.328036,Baja,24,TLS,1514,443,57246,0x0010,1299291,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00013637542724609375,1763226802,1545.024
1763226802.3405502,Baja,24,TLS,1514,443,57246,0x0010,1315351,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.012514114379882812,1763226802,1545.024
1763226802.3406749,Baja,24,TLS,1514,443,57246,0x0010,1331411,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0001246929168701172,1763226802,1545.024
1763226802.3406749,Baja,24,TLS,1514,443,57246,0x0010,1332871,3882,2.17.112.149,192.168.174.137,128,True,26.0,0.0,1763226802,1545.024
1763226802.3407702,Baja,24,TLS,1514,443,57246,0x0010,1348931,3882,2.17.112.149,192.168.174.137,128,True,16401.0,9.5367431640625e-05,1763226802,1545.024
1763226802.3407702,Baja,24,TLS,1514,443,57246,0x0010,1351851,3882,2.17.112.149,192.168.174.137,128,True,3675.0,0.0,1763226802,1545.024
1763226802.3407702,Baja,24,TLS,1514,443,57246,0x0010,1353311,3882,2.17.112.149,192.168.174.137,128,True,,0.0,1763226802,1545.024
1763226802.3409238,Baja,24,TLS,1514,443,57246,0x0010,1369371,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00015354156494140625,1763226802,1545.024
1763226802.3469138,Baja,24,TLS,1514,443,57246,0x0010,1385430,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.005990028381347656,1763226802,1545.024
1763226802.347145,Baja,24,TLS,1514,443,57246,0x0010,1401490,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00023126602172851562,1763226802,1545.024
1763226802.3471735,Baja,24,TLS,1514,443,57246,0x0010,1419010,3882,2.17.112.149,192.168.174.137,128,True,16401.0,2.8371810913085938e-05,1763226802,1545.024
1763226802.347236,Baja,24,TLS,1514,443,57246,0x0010,1435070,3882,2.17.112.149,192.168.174.137,128,True,16401.0,6.246566772460938e-05,1763226802,1545.024
1763226802.3581514,Baja,24,TLS,1514,443,57246,0x0010,1451129,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.010915517807006836,1763226802,1545.024
1763226802.358211,Baja,24,TLS,1514,443,57246,0x0010,1467189,3882,2.17.112.149,192.168.174.137,128,True,16401.0,5.9604644775390625e-05,1763226802,1545.024
1763226802.3583531,Baja,24,TLS,1514,443,57246,0x0010,1484709,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00014209747314453125,1763226802,1545.024
1763226802.3584378,Baja,24,TLS,1514,443,57246,0x0010,1500769,3882,2.17.112.149,192.168.174.137,128,True,16401.0,8.463859558105469e-05,1763226802,1545.024
1763226802.3630362,Baja,24,TLS,1514,443,57246,0x0010,1516828,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.004598379135131836,1763226802,1545.024
1763226802.3631678,Baja,24,TLS,1514,443,57246,0x0010,1532888,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0001316070556640625,1763226802,1545.024
1763226802.3631961,Baja,24,TLS,1514,443,57246,0x0010,1550408,3882,2.17.112.149,192.168.174.137,128,True,16401.0,2.8371810913085938e-05,1763226802,1545.024
1763226802.3632557,Baja,24,TLS,1514,443,57246,0x0010,1566468,3882,2.17.112.149,192.168.174.137,128,True,16401.0,5.9604644775390625e-05,1763226802,1545.024
1763226802.370465,Baja,24,TLS,1514,443,57246,0x0010,1582527,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.007209300994873047,1763226802,1545.024
1763226802.3705645,Baja,24,TLS,1514,443,57246,0x0010,1598587,3882,2.17.112.149,192.168.174.137,128,True,16401.0,9.942054748535156e-05,1763226802,1545.024
1763226802.3705897,Baja,24,TLS,1514,443,57246,0x0010,1608807,3882,2.17.112.149,192.168.174.137,128,True,9959.0,2.5272369384765625e-05,1763226802,1545.024
1763226802.3706608,Baja,24,TLS,1514,443,57246,0x0010,1626327,3882,2.17.112.149,192.168.174.137,128,True,16401.0,7.104873657226562e-05,1763226802,1545.024
1763226802.382221,Baja,24,TLS,1514,443,57246,0x0010,1642386,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.011560201644897461,1763226802,1545.024
1763226802.3822765,Baja,24,TLS,1514,443,57246,0x0010,1658446,3882,2.17.112.149,192.168.174.137,128,True,16401.0,5.555152893066406e-05,1763226802,1545.024
1763226802.3823771,Baja,24,TLS,1514,443,57246,0x0010,1674506,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00010061264038085938,1763226802,1545.024
1763226802.3824465,Baja,24,TLS,1514,443,57246,0x0010,1692026,3882,2.17.112.149,192.168.174.137,128,True,16401.0,6.937980651855469e-05,1763226802,1545.024
1763226802.3833654,Baja,24,TLS,1514,443,57246,0x0010,1708085,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0009188652038574219,1763226802,1545.024
1763226802.3833985,Baja,24,TLS,1514,443,57246,0x0010,1724145,3882,2.17.112.149,192.168.174.137,128,True,16401.0,3.314018249511719e-05,1763226802,1545.024
1763226802.383519,Baja,24,TLS,1514,443,57246,0x0010,1740205,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00012040138244628906,1763226802,1545.024
1763226802.3835769,Baja,24,TLS,1514,443,57246,0x0010,1757725,3882,2.17.112.149,192.168.174.137,128,True,16401.0,5.793571472167969e-05,1763226802,1545.024
1763226802.3835769,Baja,24,TLS,1514,443,57246,0x0010,1759185,3882,2.17.112.149,192.168.174.137,128,True,297.0,0.0,1763226802,1545.024
1763226802.3877058,Baja,24,TLS,1514,443,57246,0x0010,1775244,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.004128932952880859,1763226802,1545.024
1763226802.3878953,Baja,24,TLS,1514,443,57246,0x0010,1791304,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0001895427703857422,1763226802,1545.024
1763226802.3879213,Baja,24,TLS,1514,443,57246,0x0010,1807364,3882,2.17.112.149,192.168.174.137,128,True,16401.0,2.5987625122070312e-05,1763226802,1545.024
1763226802.3880508,Baja,24,TLS,1514,443,57246,0x0010,1824884,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00012946128845214844,1763226802,1545.024
1763226802.3889406,Baja,24,TLS,1514,443,57246,0x0010,1840943,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0008897781372070312,1763226802,1545.024
1763226802.389041,Baja,24,TLS,1514,443,57246,0x0010,1857003,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00010037422180175781,1763226802,1545.024
1763226802.3890696,Baja,24,TLS,1514,443,57246,0x0010,1873063,3882,2.17.112.149,192.168.174.137,128,True,16401.0,2.86102294921875e-05,1763226802,1545.024
1763226802.3890698,Baja,24,TLS,1514,443,57246,0x0010,1874523,3882,2.17.112.149,192.168.174.137,128,True,296.0,2.384185791015625e-07,1763226802,1545.024
1763226802.3891394,Baja,24,TLS,1514,443,57246,0x0010,1890583,3882,2.17.112.149,192.168.174.137,128,True,16401.0,6.961822509765625e-05,1763226802,1545.024
1763226802.392935,Baja,24,TLS,1514,443,57246,0x0010,1906642,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.003795623779296875,1763226802,1545.024
1763226802.3931072,Baja,24,TLS,1514,443,57246,0x0010,1922702,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00017213821411132812,1763226802,1545.024
1763226802.3931358,Baja,24,TLS,1514,443,57246,0x0010,1940222,3882,2.17.112.149,192.168.174.137,128,True,16401.0,2.86102294921875e-05,1763226802,1545.024
1763226802.3932514,Baja,24,TLS,1514,443,57246,0x0010,1956282,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00011563301086425781,1763226802,1545.024
1763226802.4126616,Baja,24,TLS,1514,443,57246,0x0010,1972341,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.019410133361816406,1763226802,1545.024
1763226802.4127707,Baja,24,TLS,1514,443,57246,0x0010,1988401,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.00010919570922851562,1763226802,1545.024
1763226802.4128036,Baja,24,TLS,1514,443,57246,0x0010,2005921,3882,2.17.112.149,192.168.174.137,128,True,16401.0,3.2901763916015625e-05,1763226802,1545.024
1763226802.4128766,Baja,24,TLS,1514,443,57246,0x0010,2013221,3882,2.17.112.149,192.168.174.137,128,True,7268.0,7.295608520507812e-05,1763226802,1545.024
1763226802.4138672,Baja,24,TLS,1514,443,57246,0x0010,2029280,3882,2.17.112.149,192.168.174.137,128,True,16401.0,0.0009906291961669922,1763226802,1545.024
1763226802.4139373,Baja,24,TLS,1514,443,57246,0x0010,2045340,3882,2.17.112.149,192.168.174.137,128,True,16401.0,7.009506225585938e-05,1763226802,1545.024
1763226802.4139373,Baja,24,TLS,797,443,57246,0x0018,2046800,3882,2.17.112.149,192.168.174.137,128,True,1217.0,0.0,1763226802,1545.024
1763226804.9799442,Baja,24,TLS,539,36314,443,0x0018,2531,2112084,192.168.174.137,199.232.34.248,64,True,480.0,2.566006898880005,1763226804,101.208
1763226804.9952219,Baja,24,TLS,1514,443,36314,0x0010,2112084,3016,199.232.34.248,192.168.174.137,128,True,555.0,0.015277624130249023,1763226804,101.208
1763226804.995668,Baja,24,TLS,1514,443,36314,0x0010,2126684,3016,199.232.34.248,192.168.174.137,128,True,15180.0,0.00044608116149902344,1763226804,101.208
1763226804.996238,Baja,24,TLS,1514,443,36314,0x0010,2144204,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0005700588226318359,1763226804,101.208
1763226804.997138,Baja,24,TLS,1514,443,36314,0x0010,2160264,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009000301361083984,1763226804,101.208
1763226804.9975405,Baja,24,TLS,1514,443,36314,0x0010,2176323,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0004024505615234375,1763226804,101.208
1763226804.9979842,Baja,24,TLS,1514,443,36314,0x0010,2192383,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0004436969757080078,1763226804,101.208
1763226804.9988995,Baja,24,TLS,1514,443,36314,0x0010,2208443,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009152889251708984,1763226804,101.208
1763226804.9993038,Baja,24,TLS,1514,443,36314,0x0010,2225963,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00040435791015625,1763226804,101.208
1763226805.00024,Baja,24,TLS,1514,443,36314,0x0018,2242022,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009362697601318359,1763226805,1472.488
1763226805.000646,Baja,24,TLS,1514,443,36314,0x0010,2258082,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00040602684020996094,1763226805,1472.488
1763226805.001037,Baja,24,TLS,1514,443,36314,0x0010,2274142,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00039076805114746094,1763226805,1472.488
1763226805.0021057,Baja,24,TLS,1514,443,36314,0x0018,2291662,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0010688304901123047,1763226805,1472.488
1763226805.003556,Baja,24,TLS,1514,443,36314,0x0010,2307721,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0014503002166748047,1763226805,1472.488
1763226805.0046723,Baja,24,TLS,1514,443,36314,0x0018,2323781,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0011162757873535156,1763226805,1472.488
1763226805.0050876,Baja,24,TLS,1514,443,36314,0x0018,2338381,3016,199.232.34.248,192.168.174.137,128,True,15104.0,0.0004153251647949219,1763226805,1472.488
1763226805.0055914,Baja,24,TLS,1514,443,36314,0x0010,2355901,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0005037784576416016,1763226805,1472.488
1763226805.006457,Baja,24,TLS,1514,443,36314,0x0010,2371960,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0008656978607177734,1763226805,1472.488
1763226805.0068178,Baja,24,TLS,1514,443,36314,0x0018,2388020,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00036072731018066406,1763226805,1472.488
1763226805.0077384,Baja,24,TLS,1514,443,36314,0x0010,2404080,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009205341339111328,1763226805,1472.488
1763226805.008173,Baja,24,TLS,1514,443,36314,0x0010,2421600,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00043463706970214844,1763226805,1472.488
1763226805.0085795,Baja,24,TLS,1514,443,36314,0x0010,2437660,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00040650367736816406,1763226805,1472.488
1763226805.0092337,Baja,24,TLS,1514,443,36314,0x0010,2453719,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0006542205810546875,1763226805,1472.488
1763226805.009803,Baja,24,TLS,1514,443,36314,0x0018,2469779,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0005693435668945312,1763226805,1472.488
1763226805.0119255,Baja,24,TLS,1514,443,36314,0x0018,2487299,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0021224021911621094,1763226805,1472.488
1763226805.0122724,Baja,24,TLS,1514,443,36314,0x0010,2503359,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00034689903259277344,1763226805,1472.488
1763226805.013068,Baja,24,TLS,1514,443,36314,0x0018,2519418,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007956027984619141,1763226805,1472.488
1763226805.0134475,Baja,24,TLS,1514,443,36314,0x0010,2535478,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0003795623779296875,1763226805,1472.488
1763226805.0137637,Baja,24,TLS,1514,443,36314,0x0010,2552998,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0003161430358886719,1763226805,1472.488
1763226805.0145264,Baja,24,TLS,1514,443,36314,0x0018,2569058,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007627010345458984,1763226805,1472.488
1763226805.0149608,Baja,24,TLS,1514,443,36314,0x0010,2585117,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0004343986511230469,1763226805,1472.488
1763226805.0156915,Baja,24,TLS,1514,443,36314,0x0010,2601177,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007307529449462891,1763226805,1472.488
1763226805.0160217,Baja,24,TLS,1514,443,36314,0x0010,2618697,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00033020973205566406,1763226805,1472.488
1763226805.016612,Baja,24,TLS,1514,443,36314,0x0010,2634757,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0005903244018554688,1763226805,1472.488
1763226805.017343,Baja,24,TLS,1514,443,36314,0x0010,2650816,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0007309913635253906,1763226805,1472.488
1763226805.0176246,Baja,24,TLS,1514,443,36314,0x0010,2666876,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0002815723419189453,1763226805,1472.488
1763226805.0187187,Baja,24,TLS,1514,443,36314,0x0018,2682936,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0010941028594970703,1763226805,1472.488
1763226805.0191662,Baja,24,TLS,1514,443,36314,0x0010,2700456,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.0004475116729736328,1763226805,1472.488
1763226805.01958,Baja,24,TLS,1514,443,36314,0x0010,2716515,3016,199.232.34.248,192.168.174.137,128,True,16401.0,0.00041365623474121094,1763226805,1472.488
